event_id,ticker,company,event_date,market_cap_group,sector,event_metadata_joined,treatment,treatment_family,upstream_model_family,model_family,investor_group,representation_seed,decision_seed,profile_count,expected_profile_count,is_complete_group,profiles_json,missing_profiles_json,pair_count,rationale_distance_method,evidence_category_source,mean_evidence_category_coverage,hidden_outcomes_available,CAR_1_5,hidden_valence,std_expected_return_5d,mean_pairwise_abs_diff_expected_return_5d,iqr_expected_return_5d,confidence_dispersion,entropy_buy_hold_sell,hhi_buy_hold_sell,action_diversity_one_minus_hhi,absolute_net_direction,action_direction_diversity_one_minus_abs_net_direction,mean_pairwise_sentence_embedding_distance,source_id_overlap,source_id_diversity_one_minus_overlap,evidence_category_overlap,evidence_category_diversity_one_minus_overlap,quality_directional_accuracy,quality_action_accuracy,quality_mean_absolute_return_error,quality_mean_signed_return_error
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,qwen3-235b-a22b,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.028284271247461926,0.0,1.0,0.0,1.0,0.0,0.39825763504896844,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.042024000000000006,0.042024000000000006
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,qwen3-235b-a22b,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.009428090415820631,0.01333333333333333,0.009999999999999995,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.22585886570937627,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.04535733333333334,0.04535733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,claude-sonnet-4.5,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0045704364002673616,0.0057333333333333325,0.005249999999999998,0.022360679774997918,0.0,1.0,0.0,1.0,0.0,0.27843110733318893,0.6858596958596959,0.31414030414030414,0.7999999999999999,0.20000000000000007,0.0,0.0,0.04435733333333334,0.04435733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,claude-sonnet-4.5,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910314,0.006666666666666664,0.0049999999999999975,0.028284271247461926,0.0,1.0,0.0,1.0,0.0,0.28695540037588846,0.5995726495726497,0.40042735042735034,0.7777777777777777,0.22222222222222232,0.0,0.0,0.04535733333333334,0.04535733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,claude-sonnet-4.5,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0041899350299921785,0.006666666666666668,0.0050000000000000044,0.0,0.0,1.0,0.0,1.0,0.0,0.2753886733943595,0.732905982905983,0.26709401709401703,0.7777777777777777,0.22222222222222232,0.0,0.0,0.04335733333333334,0.04335733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,deepseek-v3.1,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0011180339887498945,0.0009999999999999998,0.0,0.03435921354681382,0.0,1.0,0.0,1.0,0.0,0.29691743597360726,0.6745670995670995,0.3254329004329005,0.8222222222222222,0.1777777777777778,0.0,0.0,0.022524,0.022524
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,deepseek-v3.1,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.023570226039551553,0.0,1.0,0.0,1.0,0.0,0.3389525089581705,0.5148148148148147,0.4851851851851853,0.7777777777777777,0.22222222222222232,0.0,0.0,0.022024,0.022024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,deepseek-v3.1,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0015000000000000013,0.023570226039551608,0.0,1.0,0.0,1.0,0.0,0.26836116517956365,0.8472222222222222,0.1527777777777778,1.0,0.0,0.0,0.0,0.023024,0.023024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,gpt-5.2,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0044876373392787544,0.0055333333333333345,0.00825,0.022360679774997876,0.0,1.0,0.0,1.0,0.0,0.26651999939698584,0.6199999999999999,0.3800000000000001,0.8888888888888888,0.11111111111111116,0.0,0.0,0.03119066666666667,0.03119066666666667
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,gpt-5.2,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0014999999999999979,0.0,0.0,1.0,0.0,1.0,0.0,0.30200699528342206,0.6388888888888888,0.36111111111111116,0.7777777777777777,0.22222222222222232,0.0,0.0,0.034024,0.034024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,gpt-5.2,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910318,0.006666666666666668,0.005000000000000001,0.028284271247461874,0.0,1.0,0.0,1.0,0.0,0.2277025086721516,0.561111111111111,0.438888888888889,1.0,0.0,0.0,0.0,0.02835733333333333,0.02835733333333333
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,qwen3-235b-a22b,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004609772228646442,0.005799999999999998,0.009249999999999994,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.3190326787146206,0.584074074074074,0.41592592592592603,0.6999999999999998,0.30000000000000016,0.0,0.0,0.04652400000000001,0.04652400000000001
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,qwen3-235b-a22b,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910314,0.006666666666666664,0.0049999999999999975,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.38333743494968714,0.5212121212121211,0.4787878787878789,0.5,0.5,0.0,0.0,0.04535733333333334,0.04535733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,qwen3-235b-a22b,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004189935029992176,0.006666666666666664,0.0049999999999999906,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.22380108493757025,0.7454545454545455,0.2545454545454545,1.0,0.0,0.0,0.0,0.04769066666666668,0.04769066666666668
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,all_profiles,1,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.017892425461319906,0.019,0.00875,0.022360679774997918,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2503048292280804,0.6166347687400319,0.38336523125996813,0.888888888888889,0.11111111111111105,0.0,0.0,0.047857333333333335,0.047857333333333335
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,retail,1,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.021602468994692866,0.03333333333333333,0.024999999999999994,0.024494897427831803,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.24922338384826026,0.6707070707070706,0.3292929292929294,1.0,0.0,0.0,0.0,0.057024,0.057024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,institutional,1,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0023570226039551605,0.003333333333333336,0.0025000000000000022,0.014142135623730963,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.21967992358630764,0.5279106858054227,0.47208931419457734,0.7777777777777777,0.22222222222222232,0.0,0.0,0.03869066666666667,0.03869066666666667
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,all_profiles,2,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.017480147469502525,0.018666666666666665,0.0075,0.04533823502911814,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.22575031425990805,0.6106898656898656,0.3893101343101344,1.0,0.0,0.0,0.0,0.04869066666666667,0.04869066666666667
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,retail,2,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.021602468994692866,0.03333333333333333,0.024999999999999994,0.0410960933531265,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.17725402253712177,0.7083333333333334,0.29166666666666663,1.0,0.0,0.0,0.0,0.057024,0.057024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,institutional,2,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0023570226039551605,0.003333333333333336,0.0025000000000000022,0.04714045207910316,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2342276486814403,0.6538461538461539,0.34615384615384615,1.0,0.0,0.0,0.0,0.040357333333333335,0.040357333333333335
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,all_profiles,1,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0062360956446232355,0.006666666666666666,0.0,0.023570226039551553,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.4529321736912433,0.4521164021164022,0.5478835978835979,0.8333333333333334,0.16666666666666663,0.0,0.0,0.023690666666666665,0.023690666666666665
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,retail,1,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.008498365855987974,0.01333333333333333,0.009999999999999998,0.023570226039551553,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.4275895011907764,0.3055555555555555,0.6944444444444444,0.6666666666666666,0.33333333333333337,0.0,0.0,0.025357333333333332,0.025357333333333332
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,institutional,1,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.023570226039551553,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.49862591631002146,0.48148148148148145,0.5185185185185186,1.0,0.0,0.0,0.0,0.022024,0.022024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,all_profiles,2,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.006202598021976131,0.007266666666666666,0.0022499999999999985,0.02886751345948128,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.49713167518462587,0.3843833943833943,0.6156166056166057,0.8333333333333334,0.16666666666666663,0.0,0.0,0.024190666666666666,0.024190666666666666
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,retail,2,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0082192186706253,0.013333333333333334,0.010000000000000002,0.04082482904638629,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.49654376057060956,0.4518518518518519,0.548148148148148,0.6666666666666666,0.33333333333333337,0.0,0.0,0.026357333333333333,0.026357333333333333
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,institutional,2,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,1.1102230246251565e-16,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.5965224518518364,0.2425925925925926,0.7574074074074074,1.0,0.0,0.0,0.0,0.022024,0.022024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,all_profiles,1,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.002828427124746189,0.0031999999999999993,0.004499999999999999,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2911048854231522,0.7268061568061567,0.2731938431938433,1.0,0.0,0.0,0.0,0.023024,0.023024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,retail,1,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.002828427124746189,0.003999999999999999,0.002999999999999999,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.3020913371753033,0.7222222222222223,0.2777777777777777,1.0,0.0,0.0,0.0,0.023024,0.023024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,institutional,1,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.002828427124746189,0.003999999999999999,0.002999999999999999,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2662595123481884,0.6646464646464647,0.3353535353535353,1.0,0.0,0.0,0.0,0.023024,0.023024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,all_profiles,2,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.002828427124746189,0.0031999999999999993,0.004499999999999999,0.03726779962499651,1.0,0.5,0.5,0.5,0.5,0.2727197576709628,0.7487878787878786,0.25121212121212144,1.0,0.0,0.0,0.0,0.023024,0.023024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,retail,2,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.002828427124746189,0.003999999999999999,0.002999999999999999,0.04714045207910318,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2565163280131499,0.7999999999999999,0.20000000000000007,1.0,0.0,0.0,0.0,0.023024,0.023024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,institutional,2,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.002828427124746189,0.003999999999999999,0.002999999999999999,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.6666666666666667,0.2962821985016492,0.7222222222222222,0.2777777777777778,1.0,0.0,0.0,0.0,0.023024,0.023024
